"module name","licenses","repository","licenseUrl","parents"
"@","UNKNOWN","","","UNDEFINED"
"@alloc/quick-lru@5.2.0","MIT","https://github.com/sindresorhus/quick-lru","https://github.com/sindresorhus/quick-lru/raw/master/license","SparkTasks"
"@ampproject/remapping@2.3.0","Apache-2.0","https://github.com/ampproject/remapping","https://github.com/ampproject/remapping/raw/master/LICENSE","SparkTasks"
"@babel/code-frame@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","@expo/config:SparkTasks"
"@babel/code-frame@7.24.2","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/compat-data@7.24.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/core@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/generator@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-annotate-as-pure@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-builder-binary-assignment-operator-visitor@7.22.15","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-compilation-targets@7.23.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-create-class-features-plugin@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-create-regexp-features-plugin@7.22.15","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-define-polyfill-provider@0.6.2","MIT","https://github.com/babel/babel-polyfills","https://github.com/babel/babel-polyfills/raw/master/LICENSE","SparkTasks"
"@babel/helper-environment-visitor@7.22.20","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-function-name@7.23.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-hoist-variables@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-member-expression-to-functions@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-module-imports@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","nativewind:SparkTasks"
"@babel/helper-module-imports@7.24.3","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-module-transforms@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-optimise-call-expression@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-plugin-utils@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-remap-async-to-generator@7.22.20","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-replace-supers@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-simple-access@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-skip-transparent-expression-wrappers@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-split-export-declaration@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-string-parser@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-validator-identifier@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-validator-option@7.23.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helper-wrap-function@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/helpers@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/highlight@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/parser@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-bugfix-firefox-class-in-computed-class-key@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-async-generator-functions@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-class-properties@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-decorators@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-export-default-from@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-logical-assignment-operators@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-nullish-coalescing-operator@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-numeric-separator@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-object-rest-spread@7.20.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-optional-catch-binding@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-optional-chaining@7.21.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-proposal-private-property-in-object@7.21.0-placeholder-for-preset-env.2","MIT","https://github.com/babel/babel-plugin-proposal-private-property-in-object","https://github.com/babel/babel-plugin-proposal-private-property-in-object/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-async-generators@7.8.4","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-class-properties@7.12.13","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-class-static-block@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-decorators@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-dynamic-import@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-export-default-from@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-export-namespace-from@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-flow@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-import-assertions@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-import-attributes@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-import-meta@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-json-strings@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-jsx@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-logical-assignment-operators@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-nullish-coalescing-operator@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-numeric-separator@7.10.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-object-rest-spread@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-optional-catch-binding@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-optional-chaining@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-private-property-in-object@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-top-level-await@7.14.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-typescript@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-syntax-unicode-sets-regex@7.18.6","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-arrow-functions@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-async-generator-functions@7.24.3","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-async-to-generator@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-block-scoped-functions@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-block-scoping@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-class-properties@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-class-static-block@7.24.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-classes@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-computed-properties@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-destructuring@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-dotall-regex@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-duplicate-keys@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-dynamic-import@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-exponentiation-operator@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-export-namespace-from@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-flow-strip-types@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-for-of@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-function-name@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-json-strings@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-literals@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-logical-assignment-operators@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-member-expression-literals@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-modules-amd@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-modules-commonjs@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-modules-systemjs@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-modules-umd@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-named-capturing-groups-regex@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-new-target@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-nullish-coalescing-operator@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-numeric-separator@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-object-rest-spread@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-object-super@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-optional-catch-binding@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-optional-chaining@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-parameters@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-private-methods@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-private-property-in-object@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-property-literals@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-display-name@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-jsx-development@7.22.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-jsx-self@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-jsx-source@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-jsx@7.23.4","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-react-pure-annotations@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-regenerator@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-reserved-words@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-runtime@7.24.3","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-shorthand-properties@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-spread@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-sticky-regex@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-template-literals@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-typeof-symbol@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-typescript@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-unicode-escapes@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-unicode-property-regex@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-unicode-regex@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/plugin-transform-unicode-sets-regex@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/preset-env@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/preset-flow@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/preset-modules@0.1.6-no-external-plugins","MIT","https://github.com/babel/preset-modules","https://github.com/babel/preset-modules/raw/master/LICENSE","SparkTasks"
"@babel/preset-react@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/preset-typescript@7.24.1","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/register@7.23.7","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/regjsgen@0.8.0","MIT","https://github.com/bnjmnt4n/regjsgen","https://github.com/bnjmnt4n/regjsgen/raw/master/LICENSE-MIT.txt","SparkTasks"
"@babel/runtime@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/template@7.24.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/traverse@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@babel/types@7.19.0","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","nativewind:SparkTasks"
"@babel/types@7.24.5","MIT","https://github.com/babel/babel","https://github.com/babel/babel/raw/master/LICENSE","SparkTasks"
"@callstack/react-theme-provider@3.0.9","MIT","https://github.com/callstack/react-theme-provider","https://github.com/callstack/react-theme-provider/raw/master/LICENSE","SparkTasks"
"@egjs/hammerjs@2.0.17","MIT","https://github.com/naver/hammer.js","https://github.com/naver/hammer.js/raw/master/LICENSE.md","SparkTasks"
"@expo/bunyan@4.0.0","MIT","https://github.com/trentm/node-bunyan","https://github.com/trentm/node-bunyan/raw/master/LICENSE.txt","SparkTasks"
"@expo/cli@0.18.13","MIT","https://github.com/expo/expo","https://github.com/expo/expo","SparkTasks"
"@expo/code-signing-certificates@0.0.5","MIT","https://github.com/expo/code-signing-certificates","https://github.com/expo/code-signing-certificates/raw/master/LICENSE","SparkTasks"
"@expo/config-plugins@8.0.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/config-types@51.0.0","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/config@9.0.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/devcert@1.1.2","MIT","https://github.com/expo/devcert","https://github.com/expo/devcert","SparkTasks"
"@expo/env@0.3.0","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/image-utils@0.5.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/json-file@8.3.3","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/metro-config@0.18.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/osascript@2.1.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/package-manager@1.5.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/plist@0.1.3","MIT","https://github.com/expo/expo","https://github.com/expo/expo","SparkTasks"
"@expo/prebuild-config@7.0.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo/raw/master/LICENSE","SparkTasks"
"@expo/rudder-sdk-node@1.1.1","MIT","https://github.com/expo/rudder-sdk-node","https://github.com/expo/rudder-sdk-node/raw/master/LICENSE.md","SparkTasks"
"@expo/sdk-runtime-versions@1.0.0","MIT","","","SparkTasks"
"@expo/spawn-async@1.7.2","MIT","https://github.com/expo/spawn-async","https://github.com/expo/spawn-async/raw/master/LICENSE","SparkTasks"
"@expo/vector-icons@14.0.2","MIT","https://github.com/expo/vector-icons","https://github.com/expo/vector-icons/raw/master/LICENSE","SparkTasks"
"@expo/xcpretty@4.3.1","BSD-3-Clause","https://github.com/expo/expo-cli","https://github.com/expo/expo-cli","SparkTasks"
"@graphql-typed-document-node/core@3.2.0","MIT","https://github.com/dotansimha/graphql-typed-document-node","https://github.com/dotansimha/graphql-typed-document-node/raw/master/LICENSE","SparkTasks"
"@hapi/hoek@9.3.0","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE.md","SparkTasks"
"@hapi/topo@5.1.0","BSD-3-Clause","https://github.com/hapijs/topo","https://github.com/hapijs/topo/raw/master/LICENSE.md","SparkTasks"
"@isaacs/cliui@8.0.2","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","SparkTasks"
"@isaacs/ttlcache@1.4.1","ISC","https://github.com/isaacs/ttlcache","https://github.com/isaacs/ttlcache/raw/master/LICENSE","SparkTasks"
"@jest/create-cache-key-function@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","SparkTasks"
"@jest/environment@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","SparkTasks"
"@jest/fake-timers@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","SparkTasks"
"@jest/schemas@29.6.3","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","SparkTasks"
"@jest/types@26.6.2","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","pretty-format:SparkTasks"
"@jest/types@29.6.3","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","SparkTasks"
"@jridgewell/gen-mapping@0.3.5","MIT","https://github.com/jridgewell/gen-mapping","https://github.com/jridgewell/gen-mapping/raw/master/LICENSE","SparkTasks"
"@jridgewell/resolve-uri@3.1.2","MIT","https://github.com/jridgewell/resolve-uri","https://github.com/jridgewell/resolve-uri/raw/master/LICENSE","SparkTasks"
"@jridgewell/set-array@1.2.1","MIT","https://github.com/jridgewell/set-array","https://github.com/jridgewell/set-array/raw/master/LICENSE","SparkTasks"
"@jridgewell/source-map@0.3.6","MIT","https://github.com/jridgewell/source-map","https://github.com/jridgewell/source-map/raw/master/LICENSE","SparkTasks"
"@jridgewell/sourcemap-codec@1.4.15","MIT","https://github.com/jridgewell/sourcemap-codec","https://github.com/jridgewell/sourcemap-codec/raw/master/LICENSE","SparkTasks"
"@jridgewell/trace-mapping@0.3.25","MIT","https://github.com/jridgewell/trace-mapping","https://github.com/jridgewell/trace-mapping/raw/master/LICENSE","SparkTasks"
"@mapbox/node-pre-gyp@1.0.11","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp","https://github.com/mapbox/node-pre-gyp/raw/master/LICENSE","server"
"@nodelib/fs.scandir@2.1.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir/raw/master/LICENSE","SparkTasks"
"@nodelib/fs.stat@2.0.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat/raw/master/LICENSE","SparkTasks"
"@nodelib/fs.walk@1.2.8","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk/raw/master/LICENSE","SparkTasks"
"@npmcli/fs@3.1.1","ISC","https://github.com/npm/fs","https://github.com/npm/fs/raw/master/LICENSE.md","SparkTasks"
"@pkgjs/parseargs@0.11.0","MIT","https://github.com/pkgjs/parseargs","https://github.com/pkgjs/parseargs/raw/master/LICENSE","SparkTasks"
"@react-native-async-storage/async-storage@1.23.1","MIT","https://github.com/react-native-async-storage/async-storage","https://github.com/react-native-async-storage/async-storage/raw/master/LICENSE","SparkTasks"
"@react-native-community/cli-clean@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","SparkTasks"
"@react-native-community/cli-config@13.6.6","MIT","https://github.com/react-native-community/cli","https://github.com/react-native-community/cli/raw/master/LICENSE","SparkTasks"
